,driverID,endtime,dtime[min],number,weight,latitude,longitude,distance[m],date
11,55528.0,1025,6.0,2.0,100.0,35.33171195,136.6690687,210.31159719197254,20200401
12,55528.0,1030,5.0,2.0,27.0,35.335492,136.6713494,469.00501232014176,20200401
13,55528.0,1036,6.0,1.0,1.0,35.3370313,136.6606144,989.804375599978,20200401
14,55528.0,1045,9.0,2.0,55.0,35.33093425,136.66787895,946.5169440345585,20200401
15,55528.0,1054,9.0,1.0,31.0,35.330258,136.6644544,319.9906616773762,20200401
16,55528.0,1100,46.0,1.0,5.0,35.3335762,136.6568195,785.6252970805872,20200401
17,55528.0,1106,6.0,4.0,80.0,35.3219934,136.6557437,1293.0879530816221,20200401
18,55528.0,1112,6.0,2.0,31.0,35.3138228,136.6454131,1306.8179005986058,20200401
19,55528.0,1123,11.0,2.0,40.0,35.3173084,136.6531353,801.6092473770777,20200401
20,55528.0,1126,3.0,1.0,10.0,35.3184541,136.6567341,350.8854221128118,20200401
0,55890.0,902,43.0,1.0,10.0,35.3485058,136.6486522,137.8461724057135,20200401
1,55890.0,905,3.0,2.0,30.0,35.3475536,136.6496133,137.29903382523364,20200401
2,55890.0,910,5.0,22.0,366.0,35.3476894,136.648336,116.95804449907607,20200401
3,55890.0,923,13.0,1.0,20.0,35.3466817,136.6482727,112.32382832077074,20200401
4,55890.0,934,11.0,10.0,43.0,35.3542671,136.6496061,853.0376874314486,20200401
5,55890.0,941,7.0,1.0,5.0,35.3525469,136.6438801,554.020973396297,20200401
6,55890.0,945,4.0,1.0,15.0,35.3520196,136.6449548,113.87060330228368,20200401
7,55890.0,948,3.0,2.0,60.0,35.3487717,136.6482212,467.63009528931224,20200401
8,55890.0,958,10.0,4.0,370.0,35.3497911,136.6459393,236.2302546567968,20200401
0,56023.0,846,5.0,2.0,38.0,35.3048831,136.6101306,255.88826522066816,20200401
1,56023.0,851,5.0,6.0,205.0,35.3051153,136.6103101,30.562355679407283,20200401
2,56023.0,905,54.0,1.0,15.0,35.3070617,136.6099389,219.28068984654024,20200401
3,56023.0,907,2.0,10.0,173.0,35.3076404,136.6091935,93.46291435552239,20200401
0,56231.0,850,12.0,58.0,379.0,35.3191548,136.6576463,0.0,20200401
1,56231.0,902,52.0,2.0,20.0,35.3191548,136.6576463,0.0,20200401
0,56267.0,1036,31.0,3.0,1105.0,35.4604024,136.6218983,2503.979843443115,20200401
0,56548.0,947,15.0,14.0,1316.0,35.3891048,136.60496985,5593.688147291061,20200401
