,driverID,endtime,dtime[min],number,weight,latitude,longitude,distance[m],date
1,77300.0,948,21.0,4.0,66.0,35.354198,136.6266906,523.0555919267958,20190601
2,77300.0,1005,57.0,21.0,199.0,35.331004,136.6202157,2648.0405824141912,20190601
3,77300.0,1014,9.0,16.0,54.0,35.3305336,136.6196284,74.74552773755632,20190601
4,77300.0,1022,8.0,1.0,163.0,35.3309417,136.6182204,135.70126848337347,20190601
0,113388.0,907,6.0,1.0,1.0,35.4374581,136.6161327,1058.4631403913538,20190601
1,113388.0,912,5.0,1.0,10.0,35.4433139,136.6154833,654.5199685613134,20190601
2,113388.0,921,9.0,1.0,80.0,35.4534664,136.6021996,1651.7958595374682,20190601
3,113388.0,928,7.0,1.0,5.0,35.4433051,136.6264688,2474.5234354050017,20190601
4,113388.0,931,3.0,1.0,20.0,35.4426002,136.6273148,109.74557442525568,20190601
5,113388.0,936,5.0,1.0,40.0,35.4359591,136.630159,782.9954210752084,20190601
6,113388.0,943,7.0,2.0,45.0,35.4505129,136.6309319,1621.6372364024646,20190601
7,113388.0,950,7.0,2.0,56.0,35.4672788,136.6220144,2033.9966309674437,20190601
8,113388.0,955,5.0,2.0,48.0,35.4683213,136.6233893,170.31171538099832,20190601
9,113388.0,1001,46.0,1.0,10.0,35.4688171,136.6217547,158.14061960571615,20190601
0,131829.0,925,6.0,1.0,400.0,35.4176935,136.5828962,585.9779659870776,20190601
0,131960.0,945,14.0,2.0,7.0,35.33651245,136.6151575,231.17004767714542,20190601
1,131960.0,948,3.0,8.0,38.0,35.3365369,136.6143193,76.16637872167287,20190601
2,131960.0,950,2.0,3.0,14.0,35.3366796,136.6159244,146.6236362675531,20190601
3,131960.0,955,5.0,1.0,35.0,35.336664,136.6142663,150.58349570177643,20190601
4,131960.0,956,1.0,1.0,40.0,35.3367275,136.6144479,17.942242041522853,20190601
5,131960.0,1001,45.0,1.0,2.0,35.3369017,136.6135812,81.05932683452764,20190601
6,131960.0,1003,2.0,1.0,20.0,35.3367253,136.6135853,19.640305301201984,20190601
7,131960.0,1004,1.0,5.0,90.0,35.3371167,136.6137598,46.36269510441743,20190601
8,131960.0,1006,2.0,1.0,20.0,35.3366387,136.6131811,74.78708820463248,20190601
9,131960.0,1007,1.0,1.0,5.0,35.3364537,136.6140872,84.82188836503052,20190601
10,131960.0,1016,9.0,1.0,20.0,35.3365293,136.6148363,68.5452591479609,20190601
11,131960.0,1018,2.0,2.0,40.0,35.3366389,136.6153557,48.719575940971275,20190601
12,131960.0,1026,8.0,3.0,120.0,35.3364642,136.6141015,115.5435189838903,20190601
13,131960.0,1027,1.0,1.0,10.0,35.3367603,136.6134172,70.3426341861089,20190601
0,214818.0,931,8.0,6.0,60.0,35.4036636,136.6049684,104.9408711450051,20190601
1,214818.0,938,7.0,1.0,1.0,35.4047473,136.606361,174.6982341139809,20190601
2,214818.0,947,9.0,6.0,62.0,35.4140449,136.6039057,1058.7061093617017,20190601
3,214818.0,1001,54.0,10.0,215.0,35.4179374,136.6022625,458.23739751653403,20190601
0,221096.0,1017,4.0,1.0,110.0,35.1384103,136.6453246,222.65858528088071,20190601
1,221096.0,1026,9.0,1.0,40.0,35.1327059,136.6488137,710.0215588844613,20190601
2,221096.0,1030,4.0,1.0,10.0,35.1274693,136.6432693,771.1110000201081,20190601
3,221096.0,1036,6.0,1.0,2.0,35.118849,136.649387,1109.5560947786246,20190601
4,221096.0,1044,8.0,1.0,15.0,35.1246442,136.6189735,2843.352430204679,20190601
5,221096.0,1052,8.0,2.0,6.0,35.1296083,136.59622530000001,2143.5786713370494,20190601
6,221096.0,1206,154.0,27.0,586.0,35.09912099375,136.61550976249998,3821.2270602083076,20190601
7,221096.0,1207,1.0,31.0,401.0,35.09914209473684,136.615561368421,5.254866358994496,20190601
8,221096.0,1208,1.0,17.0,162.0,35.0991444,136.6155704,0.8658706172880936,20190601
9,221096.0,1238,30.0,1.0,8.0,35.1364466,136.6393173,4681.718034234326,20190601
10,221096.0,1253,15.0,2.0,60.0,35.135474,136.6452174,547.9238935113164,20190601
0,231360.0,1009,57.0,1.0,10.0,35.3764172,136.5887329,2250.3508569178057,20190601
1,231360.0,1017,8.0,3.0,45.0,35.3769227,136.5888111,56.717810278380824,20190601
2,231360.0,1022,5.0,1.0,5.0,35.3793684,136.5877887,287.6345295727679,20190601
3,231360.0,1026,4.0,1.0,5.0,35.3825912,136.5876923,358.8671427555029,20190601
4,231360.0,1031,5.0,1.0,3.0,35.3826145,136.591783,371.27766294327824,20190601
5,231360.0,1038,7.0,4.0,52.0,35.3805392,136.5774922,1317.4513797982427,20190601
6,231360.0,1049,11.0,2.0,30.0,35.3712468,136.5765179,1038.198508638048,20190601
7,231360.0,1129,80.0,1.0,2.0,35.3830177,136.5685735,1495.6326795027426,20190601
8,231360.0,1135,6.0,1.0,20.0,35.3853054,136.5678456,263.0946451562828,20190601
0,232125.0,916,6.0,1.0,5.0,35.382264,136.6400923,595.8951989403216,20190601
1,232125.0,929,13.0,10.0,100.0,35.3687637,136.6204972,2328.505039381731,20190601
2,232125.0,934,5.0,2.0,208.0,35.3774746,136.6180633,994.5411778201886,20190601
3,232125.0,944,10.0,11.0,59.0,35.3781045,136.61704970000002,115.67470469804036,20190601
4,232125.0,957,13.0,1.0,5.0,35.372773,136.6173499,594.1250358260404,20190601
5,232125.0,1004,47.0,12.0,128.0,35.3711062,136.6166215,196.97555144365768,20190601
6,232125.0,1013,9.0,36.0,444.0,35.369187994444445,136.61625895555554,216.05473052288525,20190601
7,232125.0,1033,20.0,8.0,134.0,35.3676907,136.6141906,251.06492038683697,20190601
8,232125.0,1041,8.0,2.0,35.0,35.3719829,136.6235953,978.3140334757161,20190601
0,312991.0,1027,11.0,40.0,553.0,35.17300986363637,136.62735796818185,24.61266739128665,20190601
0,314565.0,947,9.0,1.0,5.0,35.4051729,136.6144044,1931.0988134670822,20190601
1,314565.0,1001,54.0,11.0,188.0,35.4121349,136.6083777,948.4866162655107,20190601
2,314565.0,1010,9.0,1.0,10.0,35.418755,136.6183433,1166.40001422609,20190601
3,314565.0,1019,9.0,5.0,100.0,35.4231994,136.6159678,539.6428259470102,20190601
4,314565.0,1028,9.0,1.0,20.0,35.4259095,136.6068152,883.3632683997861,20190601
5,314565.0,1032,4.0,2.0,20.0,35.4262085,136.6065537,40.87210774696493,20190601
6,314565.0,1038,6.0,2.0,8.0,35.4267191,136.60459,186.97574025285576,20190601
7,314565.0,1040,2.0,10.0,100.0,35.4261683,136.6045251,61.59674034507547,20190601
8,314565.0,1047,7.0,1.0,2.0,35.4275796,136.6031656,199.72404681684412,20190601
9,314565.0,1053,6.0,1.0,2.0,35.4441336,136.5998836,1866.6705561632991,20190601
0,316523.0,931,9.0,3.0,45.0,35.3507923,136.6305575,527.7388580385225,20190601
1,316523.0,936,5.0,1.0,20.0,35.3515581,136.6336142,290.3293197376498,20190601
2,316523.0,943,7.0,1.0,5.0,35.3554823,136.6300855,541.7294376738377,20190601
3,316523.0,945,2.0,1.0,150.0,35.3559286,136.6299266,51.73409431515854,20190601
4,316523.0,950,5.0,3.0,39.0,35.3566654,136.6302964,88.62561015179202,20190601
5,316523.0,958,8.0,4.0,32.0,35.3546291,136.6272886,354.9008853129103,20190601
6,316523.0,1004,46.0,2.0,40.0,35.35450985,136.63271625,492.9590011872776,20190601
7,316523.0,1008,4.0,1.0,10.0,35.3548909,136.6345391,170.84718921990444,20190601
8,316523.0,1018,10.0,10.0,200.0,35.3558874,136.6353,130.68188522112803,20190601
9,316523.0,1024,6.0,2.0,40.0,35.3567022,136.6368934,170.7465983747667,20190601
10,316523.0,1040,16.0,4.0,74.0,35.3577956,136.6363314,131.9783237731078,20190601
11,316523.0,1056,16.0,1.0,5.0,35.3615012,136.6262586,1003.1930985476787,20190601
12,316523.0,1123,67.0,1.0,10.0,35.3473204,136.6352916,1778.9219608386993,20190601
0,316632.0,932,3.0,1.0,25.0,35.357021,136.6654423,1778.9310550595624,20190601
1,316632.0,934,2.0,3.0,104.0,35.3572712,136.6651538,38.233094282784094,20190601
2,316632.0,937,3.0,2.0,60.0,35.3593358,136.6609768,443.425482232844,20190601
3,316632.0,947,10.0,5.0,230.0,35.3650123,136.6663514,798.3532003641448,20190601
4,316632.0,953,6.0,1.0,100.0,35.3541819,136.6707425,1269.8321456871756,20190601
5,316632.0,957,4.0,1.0,2.0,35.3511745,136.6726103,375.2832071495992,20190601
6,316632.0,1007,50.0,2.0,12.0,35.3620118,136.6766807,1261.7334186695098,20190601
7,316632.0,1012,5.0,1.0,5.0,35.3617025,136.6792489,235.6763240010245,20190601
8,316632.0,1023,11.0,2.0,28.0,35.3628586,136.6784627,147.16271541049517,20190601
9,316632.0,1024,1.0,4.0,160.0,35.368582,136.6790087,639.0510062866854,20190601
10,316632.0,1025,1.0,1.0,2.0,35.3663136,136.6805455,288.4900876908366,20190601
11,316632.0,1027,2.0,2.0,21.0,35.3648646,136.6809063,164.593640013727,20190601
12,316632.0,1040,13.0,19.0,219.0,35.355027,136.6786128,1114.7348354450328,20190601
13,316632.0,1048,8.0,2.0,90.0,35.34868465,136.6812808,746.4271617123517,20190601
14,316632.0,1055,7.0,1.0,30.0,35.33894,136.6852188,1142.1861996651278,20190601
15,316632.0,1101,46.0,1.0,20.0,35.3330551,136.6785634,891.3167409816983,20190601
16,316632.0,1103,2.0,1.0,2.0,35.3338399,136.679021,96.74371423404693,20190601
17,316632.0,1106,3.0,1.0,5.0,35.3346991,136.6760083,289.8305288296343,20190601
18,316632.0,1111,5.0,1.0,6.0,35.3352677,136.6661617,896.4340397188604,20190601
19,316632.0,1122,11.0,3.0,30.0,35.3285827,136.6713061,878.6700350302262,20190601
20,316632.0,1124,2.0,3.0,300.0,35.32748073333333,136.67175403333331,129.2401121551383,20190601
21,316632.0,1150,26.0,3.0,82.0,35.3200975,136.6560709,1644.5374900133336,20190601
22,316632.0,1210,60.0,1.0,5.0,35.3339742,136.6592938,1572.2348661413707,20190601
0,331218.0,917,4.0,1.0,10.0,35.3610446,136.6199897,4.271590785028482,20190601
1,331218.0,922,5.0,3.0,58.0,35.3643148,136.6220471,409.15460186614365,20190601
2,331218.0,927,5.0,1.0,133.0,35.3642684,136.6236334,144.0965845820402,20190601
3,331218.0,933,6.0,4.0,30.0,35.364981,136.6226646,118.43707108433208,20190601
4,331218.0,945,12.0,2.0,20.0,35.3620227,136.6174082,579.784112259987,20190601
5,331218.0,948,3.0,1.0,10.0,35.3606499,136.6164227,177.082101704369,20190601
6,331218.0,953,5.0,1.0,10.0,35.3617576,136.6172001,142.07686852824955,20190601
7,331218.0,1007,54.0,62.0,284.0,35.3647887,136.6147668,403.29666375068746,20190601
8,331218.0,1015,8.0,4.0,122.0,35.3625716,136.6172645,335.150015211179,20190601
9,331218.0,1029,14.0,7.0,37.0,35.36619580000001,136.61783949999997,406.80685191049605,20190601
0,413808.0,953,4.0,1.0,80.0,35.3642276,136.5941179,4249.583718170655,20190601
1,413808.0,959,6.0,1.0,8.0,35.3577914,136.5943065,716.6790617426922,20190601
2,413808.0,1020,61.0,1.0,144.0,35.3503475,136.6311348,3444.8387959188253,20190601
3,413808.0,1029,9.0,2.0,15.0,35.3369663,136.5831547,4604.348179710521,20190601
4,413808.0,1037,8.0,5.0,44.0,35.3546872,136.5831452,1972.6817543198194,20190601
5,413808.0,1046,9.0,1.0,2.0,35.3588802,136.5839227,472.0699022032884,20190601
6,413808.0,1047,1.0,1.0,10.0,35.3590048,136.5836487,28.48111325330397,20190601
7,413808.0,1102,55.0,6.0,72.0,35.377437,136.5626777,2798.9330267260593,20190601
8,413808.0,1116,14.0,1.0,10.0,35.3680413,136.5808441,1952.705233621326,20190601
9,413808.0,1118,2.0,1.0,10.0,35.3681834,136.5808663,15.94661771649299,20190601
10,413808.0,1121,3.0,2.0,30.0,35.3678112,136.5801702,75.56151688201646,20190601
11,413808.0,1128,7.0,2.0,60.0,35.3631605,136.5798774,518.3954295055488,20190601
12,413808.0,1141,13.0,3.0,14.0,35.3624518,136.578935,116.37515016253816,20190601
13,413808.0,1145,4.0,1.0,16.0,35.3609664,136.5776852,200.53715564977395,20190601
14,413808.0,1149,4.0,1.0,10.0,35.3587663,136.5746575,368.15194023285005,20190601
15,413808.0,1158,9.0,1.0,20.0,35.377655,136.5624531,2376.6818603915403,20190601
16,413808.0,1201,43.0,1.0,5.0,35.3552965,136.5666957,2518.5577476823864,20190601
17,413808.0,1206,5.0,1.0,7.0,35.3478923,136.5737099,1041.6011662238268,20190601
18,413808.0,1222,16.0,3.0,16.0,35.3516901,136.5638719,988.2472888052513,20190601
19,413808.0,1232,10.0,2.0,6.0,35.648507499999994,138.20227695,152113.2546677644,20190601
20,413808.0,1238,6.0,6.0,48.0,35.3686188,136.5660979,151502.39241266117,20190601
0,414273.0,933,3.0,2.0,19.0,35.3279441,136.6195995,183.2823899776805,20190601
1,414273.0,938,5.0,1.0,20.0,35.3206137,136.6189328,818.2599929934081,20190601
2,414273.0,951,13.0,7.0,142.0,35.3166106,136.6199059,454.30420523552215,20190601
3,414273.0,1003,52.0,2.0,30.0,35.3239995,136.5950983,2398.6894263223553,20190601
4,414273.0,1016,13.0,11.0,165.0,35.33281165714286,136.61311330000004,1907.6674668644894,20190601
0,513328.0,951,23.0,61.0,561.0,35.1127311,136.6390029,818.5836031157929,20190601
1,513328.0,1011,60.0,11.0,209.0,35.1127311,136.6390029,0.0,20190601
2,513328.0,1013,2.0,19.0,243.0,35.1142283,136.6409799,245.33235445239416,20190601
3,513328.0,1036,23.0,51.0,675.0,35.1007793090909,136.63327277272728,1653.4914130283173,20190601
0,521734.0,1009,52.0,1.0,2.0,35.3934584,136.5991846,690.8535066517308,20190601
1,521734.0,1018,9.0,1.0,10.0,35.3929022,136.5876167,1051.5798828620798,20190601
2,521734.0,1032,14.0,2.0,30.0,35.3907322,136.5814243,611.6731140750786,20190601
3,521734.0,1049,17.0,1.0,45.0,35.3888257,136.568079,1229.5556365992388,20190601
4,521734.0,1057,8.0,1.0,5.0,35.3871091,136.575539,703.4698600629819,20190601
5,521734.0,1106,49.0,2.0,24.0,35.3849133,136.5720504,399.98746826173107,20190601
6,521734.0,1206,100.0,7.0,142.0,35.3883083,136.5865576,1369.7651480106695,20190601
0,550730.0,924,2.0,2.0,46.0,35.4669569,136.6360947,648.3469874522816,20190601
1,550730.0,927,3.0,1.0,20.0,35.4682273,136.6355932,148.54966947840757,20190601
2,550730.0,946,19.0,11.0,220.0,35.4885821,136.6533997,2782.0537248601377,20190601
3,550730.0,1012,66.0,4.0,44.0,35.4835222,136.6389569,1425.1664056299248,20190601
4,550730.0,1021,9.0,1.0,10.0,35.4854046,136.6304016,803.3030255503845,20190601
5,550730.0,1056,35.0,1.0,40.0,35.4716144,136.6188964,1855.8966829852,20190601
6,550730.0,1346,290.0,4.0,96.0,35.4802477,136.6251449,1115.5687799407683,20190601
0,611955.0,932,7.0,1.0,85.0,35.3483422,136.6230975,643.6771907348462,20190601
1,611955.0,936,4.0,1.0,20.0,35.3468779,136.6250752,242.52190844078766,20190601
2,611955.0,947,11.0,9.0,37.0,35.3468779,136.6250752,0.0,20190601
3,611955.0,951,4.0,1.0,2.0,35.3473691,136.6240608,107.11463536933218,20190601
4,611955.0,956,5.0,7.0,55.0,35.34743704285713,136.6235898142857,43.428521414572025,20190601
5,611955.0,1014,58.0,7.0,111.0,35.3578973,136.6209176,1189.4376203710906,20190601
6,611955.0,1028,14.0,2.0,20.0,35.3596161,136.6182027,312.02458047496424,20190601
7,611955.0,1044,16.0,9.0,136.0,35.3559137,136.6141287,553.7765182615143,20190601
8,611955.0,1055,11.0,1.0,5.0,35.3547654,136.6163085,235.59695327946443,20190601
9,611955.0,1057,2.0,1.0,2.0,35.3540553,136.6164032,79.51425299778889,20190601
0,612167.0,933,25.0,1.0,3.0,35.3209883,136.6065359,3539.3287468576277,20190601
1,612167.0,937,4.0,2.0,50.0,35.3191225,136.6067003,208.2359895294503,20190601
2,612167.0,943,6.0,5.0,99.0,35.3171993,136.6142528,718.6365014099857,20190601
3,612167.0,1027,84.0,14.0,150.0,35.31222401666667,136.64092371666666,2485.167253278468,20190601
4,612167.0,1034,7.0,18.0,294.0,35.312369492307695,136.6329404076923,725.3703199107964,20190601
5,612167.0,1039,5.0,2.0,12.0,35.3120931,136.6432005,932.5169235623746,20190601
0,612303.0,945,6.0,4.0,30.0,35.3326711,136.6204814,248.3098325360857,20190601
1,612303.0,951,6.0,1.0,5.0,35.3345615,136.6211958,220.2122152283144,20190601
2,612303.0,957,6.0,2.0,148.0,35.3371859,136.6232276,345.5346639930029,20190601
3,612303.0,1005,48.0,1.0,10.0,35.3397391,136.6219658,306.44852491237714,20190601
4,612303.0,1007,2.0,2.0,20.0,35.3425198,136.6221577,310.03621202653267,20190601
5,612303.0,1012,5.0,3.0,60.0,35.3417572,136.621248,118.44950205572925,20190601
6,612303.0,1014,2.0,1.0,10.0,35.3408588,136.6209586,103.40443899103491,20190601
7,612303.0,1018,4.0,2.0,36.0,35.3378132,136.6185241,404.74333417536326,20190601
8,612303.0,1023,5.0,1.0,2.0,35.3365534,136.6210219,266.67829358782933,20190601
9,612303.0,1036,13.0,1.0,20.0,35.3317499,136.6214044,535.8502455264567,20190601
10,612303.0,1046,10.0,1.0,5.0,35.3339557,136.6202117,268.3770823911687,20190601
11,612303.0,1056,10.0,2.0,80.0,35.3366982,136.6221977,354.58644004923696,20190601
0,612825.0,929,6.0,1.0,10.0,35.2937021,136.6372069,1128.927247076419,20190601
1,612825.0,935,6.0,6.0,35.0,35.295445,136.6406883,371.07608887459145,20190601
2,612825.0,959,24.0,13.0,340.0,35.257563766666664,136.7158363666667,8026.345837292966,20190601
3,612825.0,1000,41.0,1.0,20.0,35.308216,136.6348087,9274.081084328285,20190601
4,612825.0,1043,43.0,7.0,128.0,35.2703645,136.6385344,4227.18710011858,20190601
5,612825.0,1047,4.0,2.0,28.0,35.2733371,136.6397368,348.4854391416866,20190601
6,612825.0,1053,6.0,1.0,5.0,35.2852326,136.6380513,1333.0301667716606,20190601
7,612825.0,1107,54.0,1.0,20.0,35.2938574,136.6493532,1405.844806088258,20190601
0,612926.0,1021,66.0,58.0,749.0,35.4237213,136.5709072,7282.722030377108,20190601
1,612926.0,1037,16.0,2.0,700.0,35.4473319,136.5652092,2678.6479197468648,20190601
2,612926.0,1058,21.0,6.0,120.0,35.4567878,136.5881109,2328.283976073067,20190601
0,651003.0,928,3.0,1.0,5.0,35.3577227,136.633327,256.3160641165212,20190601
1,651003.0,934,6.0,15.0,205.0,35.3583891,136.6303636,279.0777537461571,20190601
2,651003.0,1040,106.0,2.0,60.0,35.3586104,136.6417558,1034.5489800205307,20190601
3,651003.0,1041,1.0,24.0,379.0,35.35188362631579,136.62491495789473,1702.5012338431602,20190601
4,651003.0,1042,1.0,7.0,251.0,35.360019,136.64226374999998,1816.8769801326412,20190601
0,712580.0,950,2.0,1.0,3.0,35.3571543,136.6001302,153.73896485311454,20190601
1,712580.0,1000,50.0,3.0,12.0,35.359757,136.5981866,339.23387691390127,20190601
2,712580.0,1030,30.0,5.0,156.0,35.3729174,136.6052773,1600.178146542509,20190601
3,712580.0,1031,1.0,10.0,360.0,35.1978862,136.27352883333333,35894.1089481725,20190601
4,712580.0,1052,21.0,7.0,80.0,35.361142,136.60043296666666,34825.370114974095,20190601
5,712580.0,1106,54.0,4.0,80.0,35.3670406,136.6047238,763.4717677214794,20190601
6,712580.0,1120,14.0,6.0,104.0,35.36909,136.6100509,534.684324157105,20190601
7,712580.0,1136,16.0,10.0,200.0,35.3717692,136.6138154,453.5638761761459,20190601
8,712580.0,1139,3.0,11.0,210.0,35.3752468,136.60979980000002,531.7152859776043,20190601
9,712580.0,1147,8.0,1.0,5.0,35.3757019,136.5967897,1181.976642919218,20190601
10,712580.0,1150,3.0,1.0,10.0,35.3758363,136.5957874,92.1976484424592,20190601
11,712580.0,1211,61.0,5.0,50.0,35.3785449,136.6130407,1594.7639114344543,20190601
0,714089.0,1008,79.0,36.0,656.0,35.365418906666655,136.6172801666667,171.56070444640437,20190601
1,714089.0,1020,12.0,1.0,20.0,35.3596804,136.6041777,1350.1487153558624,20190601
2,714089.0,1037,17.0,1.0,30.0,35.3537817,136.6055703,668.7013142785877,20190601
0,714414.0,858,4.0,6.0,64.0,35.3427429,136.6327241,282.26559700030595,20190601
1,714414.0,919,61.0,1.0,20.0,35.3142369,136.615817,3525.2566041472987,20190601
0,714588.0,921,6.0,2.0,20.0,35.4586754,136.5797553,902.7719898570883,20190601
1,714588.0,924,3.0,1.0,50.0,35.4563164,136.575257,485.1066465108578,20190601
2,714588.0,931,7.0,1.0,10.0,35.4436579,136.5864576,1737.046658463679,20190601
3,714588.0,936,5.0,6.0,63.0,35.4391265,136.5835191,570.5048410968903,20190601
4,714588.0,940,4.0,1.0,1.0,35.4409588,136.578771,476.490691121318,20190601
5,714588.0,944,4.0,1.0,5.0,35.442203,136.5724397,590.6713534604065,20190601
6,714588.0,953,9.0,1.0,10.0,35.4422604,136.5717867,59.565566044781306,20190601
7,714588.0,955,2.0,1.0,5.0,35.442744,136.5711601,78.27814957681265,20190601
8,714588.0,957,2.0,1.0,40.0,35.442879,136.5695161,149.85210873744668,20190601
9,714588.0,959,2.0,1.0,5.0,35.441738,136.5679133,193.03573969774115,20190601
10,714588.0,1002,43.0,1.0,10.0,35.4405346,136.570145,242.71720248600695,20190601
11,714588.0,1007,5.0,2.0,225.0,35.4466663,136.5705949,683.7961083609092,20190601
12,714588.0,1010,3.0,1.0,30.0,35.4481383,136.5713787,178.61466378083892,20190601
13,714588.0,1024,14.0,1.0,1.0,35.4432232,136.5639918,864.9515457764087,20190601
14,714588.0,1033,9.0,9.0,229.0,35.4473319,136.5652092,470.5147128670969,20190601
15,714588.0,1037,4.0,1.0,20.0,35.4472892,136.5642382,88.18461688119478,20190601
16,714588.0,1045,8.0,1.0,200.0,35.4559718,136.555459,1252.196824895652,20190601
17,714588.0,1050,5.0,28.0,560.0,35.4560109,136.5540488,127.94610940154105,20190601
18,714588.0,1109,59.0,7.0,120.0,35.4615652,136.5596355,799.3155465925003,20190601
19,714588.0,1114,5.0,1.0,10.0,35.4681936,136.5495555,1174.6061468655023,20190601
0,751489.0,938,22.0,1.0,10.0,35.3875153,136.6247111,1042.8984308425283,20190601
1,751489.0,946,8.0,1.0,5.0,35.3825059,136.6209163,655.4234369784966,20190601
2,751489.0,1008,62.0,1.0,20.0,35.6683058,139.677031,278688.80058576993,20190601
3,751489.0,1013,5.0,1.0,200.0,35.3789185,136.6204173,278785.7030917093,20190601
4,751489.0,1023,10.0,1.0,5.0,35.3840859,136.6170568,651.089457509138,20190601
5,751489.0,1029,6.0,3.0,66.0,35.4006961,136.6128122,1888.7340575011553,20190601
6,751489.0,1047,18.0,10.0,400.0,35.4025917,136.6139527,235.0270603338351,20190601
0,751669.0,1019,98.0,344.0,4180.0,35.2675556,136.63925060000003,1506.503261155343,20190601
0,860870.0,908,7.0,3.0,18.0,35.1737196,136.6272126,1208.4525808471858,20190601
1,860870.0,915,7.0,17.0,176.0,35.17235900000001,136.6266558,159.71075139249672,20190601
2,860870.0,921,6.0,3.0,102.0,35.1676966,136.629336,573.4639751482028,20190601
3,860870.0,929,8.0,6.0,140.0,35.155175675,136.6321575,1417.2780396980238,20190601
4,860870.0,933,4.0,1.0,80.0,35.1554124,136.6341009,178.82923865202093,20190601
5,860870.0,951,18.0,1.0,20.0,35.0968753,136.6664948,7152.702647186053,20190601
0,512527.0,927,5.0,8.0,70.0,35.31242186666667,136.63500903333332,714.9420747840786,20190602
1,512527.0,936,9.0,1.0,2.0,35.2852496,136.6380113,3037.07651588952,20190602
2,512527.0,950,14.0,1.0,5.0,35.2807877,136.635111,562.2879542084648,20190602
0,521619.0,1247,145.0,14.0,138.0,35.3364582,136.6142281,6533.922880017912,20190602
1,521619.0,1306,59.0,1.0,10.0,35.3379294,136.6087736,521.6972388950036,20190602
