,driverID,endtime,dtime[min],number,weight,latitude,longitude,distance[m],date
0,12426.0,849,4.0,1.0,2.0,35.2855538,136.6358491,200.67413149075648,20200416
1,12426.0,851,2.0,1.0,10.0,35.2847811,136.6374571,169.55523154093052,20200416
2,12426.0,855,4.0,2.0,2.0,35.2839507,136.6365344,124.80035958647099,20200416
3,12426.0,901,46.0,8.0,120.0,35.2837278,136.6331837,305.4880287173272,20200416
4,12426.0,908,7.0,2.0,30.0,35.2896556,136.6219658,1214.2849786906163,20200416
5,12426.0,914,6.0,4.0,20.0,35.2951214,136.622886,614.1678189616525,20200416
6,12426.0,923,9.0,1.0,90.0,35.2828534,136.6256022,1387.7899261701332,20200416
7,12426.0,931,8.0,1.0,20.0,35.2819083,136.6266326,140.8407549061783,20200416
8,12426.0,940,9.0,1.0,80.0,35.264968,136.6164627,2100.1052778078547,20200416
9,12426.0,943,3.0,1.0,5.0,35.2712254,136.6172327,700.0773439508145,20200416
10,12426.0,1008,65.0,46.0,728.0,35.2784027,136.6458028,2716.607704227549,20200416
11,12426.0,1013,5.0,1.0,24.0,35.2914046,136.6477911,1458.5981270447744,20200416
12,12426.0,1032,19.0,2.0,64.0,35.2715896,136.6425817,2256.022021813457,20200416
13,12426.0,1035,3.0,1.0,10.0,35.2703645,136.6385344,392.3047868467943,20200416
0,26440.0,917,12.0,9.0,104.0,35.3275655,136.5995364,3389.2552328179218,20200416
0,26511.0,949,5.0,1.0,10.0,35.3555679,136.6079132,452.42801186820344,20200416
1,26511.0,959,10.0,1.0,5.0,35.3582118,136.6014282,658.2265595147005,20200416
2,26511.0,1003,44.0,1.0,10.0,35.3565668,136.6002258,213.1893261267709,20200416
3,26511.0,1012,9.0,2.0,21.0,35.3315612,136.5963553,2805.709572986012,20200416
4,26511.0,1016,4.0,1.0,10.0,35.3309615,136.6010529,431.81314659706857,20200416
5,26511.0,1021,5.0,1.0,7.0,35.3241271,136.5987958,787.934902355904,20200416
6,26511.0,1046,25.0,1.0,20.0,35.3454448,136.6228276,3224.0271443191705,20200416
7,26511.0,1104,58.0,1.0,1.0,35.3276035,136.6227369,1986.1015103929342,20200416
8,26511.0,1107,3.0,1.0,6.0,35.327588,136.6216359,100.00883532090333,20200416
9,26511.0,1110,3.0,1.0,10.0,35.3246547,136.6198067,366.36624668131856,20200416
10,26511.0,1128,18.0,1.0,5.0,35.318942,136.6113753,995.4234686960473,20200416
0,31105.0,1008,53.0,1.0,2.0,35.3913131,136.5986971,812.4797886429409,20200416
1,31105.0,1013,5.0,3.0,20.0,35.3942509,136.5973546,348.9896427284945,20200416
2,31105.0,1021,8.0,1.0,40.0,35.3938658,136.593812,324.3235472477624,20200416
3,31105.0,1024,3.0,1.0,2.0,35.3942398,136.5911002,249.58280476024132,20200416
4,31105.0,1028,4.0,2.0,15.0,35.3925536,136.5882019,323.12424217258535,20200416
5,31105.0,1030,2.0,1.0,1.0,35.3927631,136.5881913,23.341191516687157,20200416
6,31105.0,1037,7.0,4.0,27.0,35.4031171,136.5904682,1170.9736098455578,20200416
7,31105.0,1045,8.0,1.0,2.0,35.3938658,136.593812,1073.617813176694,20200416
8,31105.0,1052,7.0,2.0,30.0,35.3965666,136.5839205,946.6174441816565,20200416
9,31105.0,1056,4.0,2.0,20.0,35.398811,136.5815688,328.5751820704392,20200416
10,31105.0,1103,47.0,1.0,20.0,35.4044811,136.5914248,1094.6218265507403,20200416
11,31105.0,1109,6.0,1.0,10.0,35.3942862,136.5830338,1366.6420896751986,20200416
12,31105.0,1112,3.0,1.0,5.0,35.3929256,136.5836401,161.14498426369158,20200416
13,31105.0,1119,7.0,1.0,1.0,35.3890851,136.578483,633.8805803414108,20200416
