,driverID,endtime,dtime[min],number,weight,latitude,longitude,distance[m],date
18,131970.0,1149,3.0,1.0,88.0,35.3444976,136.6252754,1448.0680690811173,20200201
0,131994.0,838,7.0,3.0,200.0,35.3533838,136.6503974,832.367120886293,20200201
1,131994.0,845,7.0,1.0,10.0,35.3524267,136.6450092,500.6761880757191,20200201
2,131994.0,849,4.0,1.0,20.0,35.3520196,136.6449548,45.58651596414633,20200201
3,131994.0,853,4.0,1.0,30.0,35.352019,136.6443013,59.333625959003996,20200201
0,152412.0,1007,71.0,42.0,466.0,35.31238981,136.63347906999996,2627.8600710196183,20200201
1,152412.0,1016,9.0,27.0,424.0,35.3122039,136.642875,853.7603584887202,20200201
2,152412.0,1023,7.0,1.0,45.0,35.3111368,136.6452763,248.3791221890038,20200201
3,152412.0,1034,11.0,12.0,210.0,35.3120931,136.6432005,216.5383103621794,20200201
0,214532.0,917,8.0,1.0,20.0,35.3769383,136.587752,365.47343380488553,20200201
1,214532.0,920,3.0,1.0,110.0,35.3762827,136.5858044,191.24821506088787,20200201
2,214532.0,924,4.0,1.0,5.0,35.3789195,136.5881966,365.1063208322287,20200201
3,214532.0,926,2.0,1.0,20.0,35.3796748,136.5865623,170.50604014848656,20200201
4,214532.0,928,2.0,1.0,8.0,35.382337,136.5846694,342.5520115537472,20200201
5,214532.0,943,15.0,3.0,60.0,35.3718011,136.5568939,2780.5208617589133,20200201
6,214532.0,951,8.0,1.0,50.0,35.3793018,136.5473616,1202.408572103125,20200201
7,214532.0,1005,54.0,2.0,4.0,35.3834308,136.5686798,1988.6980964454797,20200201
8,214532.0,1011,6.0,1.0,199.0,35.3842281,136.5720869,321.70644461923683,20200201
0,214818.0,935,935.0,2.0,17.0,35.3461584,136.6293304,1081.0327374306876,20200201
1,214818.0,1000,65.0,57.0,1352.0,35.3615012,136.6262586,1730.5732951398602,20200201
2,214818.0,1044,44.0,4.0,82.0,35.3505915,136.630785,1282.1062583005546,20200201
3,214818.0,1051,7.0,3.0,45.0,35.3545329,136.63270723333332,472.19139189940967,20200201
4,214818.0,1100,49.0,1.0,60.0,35.3532109,136.6414208,804.6891802312308,20200201
5,214818.0,1108,8.0,4.0,66.0,35.3577956,136.6363314,688.4605453647239,20200201
0,222911.0,1010,10.0,2.0,20.0,35.1384103,136.6453246,0.0,20200201
1,222911.0,1014,4.0,1.0,1.0,35.1327059,136.6488137,710.0215588844613,20200201
2,222911.0,1028,14.0,8.0,135.0,35.135474,136.6452174,449.6030701233777,20200201
3,222911.0,1045,17.0,3.0,24.0,35.1364466,136.6393173,547.9238935113164,20200201
4,222911.0,1048,3.0,1.0,20.0,35.1360316,136.6375285,169.27045503370505,20200201
5,222911.0,1100,52.0,4.0,160.0,35.1213294,136.6213446,2202.189615997317,20200201
6,222911.0,1111,11.0,8.0,80.0,35.1298723,136.5940732,2658.8764610117178,20200201
7,222911.0,1116,5.0,1.0,2.0,35.1298687,136.5941405,6.139572732189802,20200201
8,222911.0,1159,43.0,52.0,925.0,35.111675548571434,136.70536488857147,10327.810657094375,20200201
9,222911.0,1214,55.0,1.0,20.0,35.099773,136.6340705,6626.569215228867,20200201
10,222911.0,1228,14.0,1.0,10.0,35.1154325,136.630642,1770.9480655667683,20200201
0,312991.0,1012,5.0,12.0,147.0,35.1729999,136.6273664,27.836334075688264,20200201
1,312991.0,1103,91.0,62.0,1074.0,35.280693012499995,136.63527601875,12009.899264939224,20200201
0,314565.0,1008,5.0,1.0,25.0,35.4670872,136.6297231,1004.3199085600438,20200201
1,314565.0,1028,20.0,8.0,125.0,35.4669569,136.6360947,577.8575629605131,20200201
2,314565.0,1057,29.0,33.0,660.0,35.4885821,136.6533997,2873.3336155086895,20200201
3,314565.0,1108,51.0,1.0,20.0,35.4802477,136.6251449,2724.00955410305,20200201
0,316523.0,1014,8.0,2.0,35.0,35.3743893,136.6192306,462.32118285820036,20200201
1,316523.0,1017,3.0,2.0,16.0,35.3634695,136.6220517,1242.2680105763736,20200201
2,316523.0,1026,9.0,2.0,6.0,35.3774746,136.6180633,1600.5247169963725,20200201
3,316523.0,1039,13.0,6.0,59.0,35.3676907,136.6141906,1144.4624528775496,20200201
4,316523.0,1055,16.0,6.0,81.0,35.37110619999999,136.61662150000004,439.60543983304916,20200201
5,316523.0,1100,45.0,34.0,390.0,35.369187830769235,136.61629013846155,215.65978132719064,20200201
6,316523.0,1141,41.0,1.0,30.0,35.36963,136.6231893,628.1960369159054,20200201
0,331218.0,913,7.0,1.0,60.0,35.3483558,136.6105543,139.59667239031964,20200201
1,331218.0,919,6.0,3.0,100.0,35.35376355,136.6055909,751.9808134008866,20200201
2,331218.0,926,7.0,3.0,15.0,35.3550777,136.6069943,193.99930340053294,20200201
3,331218.0,928,2.0,1.0,10.0,35.354348,136.607369,88.06581832951044,20200201
4,331218.0,949,21.0,5.0,133.0,35.36674565,136.61813595,1691.1881679928856,20200201
0,521870.0,1016,64.0,2.0,15.0,35.4688171,136.6217547,1970.5078770195908,20200201
1,521870.0,1024,8.0,3.0,96.0,35.4683213,136.6233893,158.14061960571615,20200201
2,521870.0,1033,9.0,1.0,20.0,38.2519362,140.3380362,453223.3808207294,20200201
0,531491.0,916,6.0,1.0,2.0,35.3473691,136.6240608,190.4102897677077,20200201
1,531491.0,917,1.0,1.0,5.0,34.9734696,138.3853326,165603.76139391938,20200201
2,531491.0,924,7.0,2.0,40.0,35.3474554,136.62356169999998,165650.05565735666,20200201
3,531491.0,926,2.0,1.0,25.0,35.3473454,136.6235088,13.153571739203727,20200201
4,531491.0,948,22.0,19.0,188.0,35.35022099999999,136.62342719999998,320.19605822227476,20200201
5,531491.0,955,7.0,1.0,2.0,35.3465663,136.6221459,423.1465704029248,20200201
6,531491.0,959,4.0,1.0,10.0,35.3547025,136.623168,910.4595580630776,20200201
7,531491.0,1009,50.0,6.0,120.0,35.3568267,136.6239258,246.2703502400286,20200201
8,531491.0,1016,7.0,5.0,100.0,35.3587594,136.6217347,293.01689835051576,20200201
9,531491.0,1018,2.0,1.0,10.0,35.3579931,136.6215879,86.33894204694955,20200201
10,531491.0,1020,2.0,1.0,20.0,35.3578973,136.6209176,61.78189591289269,20200201
11,531491.0,1025,5.0,4.0,40.0,35.3584505,136.6149333,546.7736073197188,20200201
12,531491.0,1032,7.0,1.0,1.0,35.3579648,136.6161077,119.54546827109097,20200201
13,531491.0,1036,4.0,3.0,48.0,35.3562343,136.6145666,238.08663062283895,20200201
14,531491.0,1039,3.0,1.0,30.0,35.3559137,136.6141287,53.42558069180097,20200201
15,531491.0,1043,4.0,1.0,5.0,35.3471967,136.6155302,978.6796530750329,20200201
16,531491.0,1053,10.0,1.0,60.0,35.3541236,136.6232191,1040.1718575038497,20200201
17,531491.0,1103,50.0,1.0,1.0,35.349992,136.6218522,476.3775981844327,20200201
18,531491.0,1105,2.0,5.0,49.0,35.3511946,136.6228247,160.3699315132611,20200201
19,531491.0,1107,2.0,1.0,2.0,35.3515366,136.6228789,38.388120315514925,20200201
20,531491.0,1113,6.0,1.0,10.0,35.3530208,136.6217497,194.44513046585394,20200201
21,531491.0,1132,19.0,4.0,160.0,35.383056,136.6020092,3793.430694271354,20200201
0,612167.0,934,13.0,1.0,350.0,35.3437466,136.6797058,1614.5296032614206,20200201
1,612167.0,945,11.0,4.0,79.0,35.3306205,136.6738444,1555.1190890062978,20200201
2,612167.0,1007,62.0,13.0,222.0,35.321122800000005,136.65756436666666,1817.718285438995,20200201
0,612303.0,1014,3.0,1.0,10.0,35.3267273,136.6326732,184.18546549276004,20200201
1,612303.0,1022,8.0,3.0,80.0,35.3304365,136.6208595,1149.6292350872902,20200201
2,612303.0,1027,5.0,1.0,10.0,35.3345615,136.6211958,460.2074386718317,20200201
3,612303.0,1038,11.0,12.0,236.0,35.3341306,136.6200939,110.97010835700848,20200201
4,612303.0,1042,4.0,1.0,5.0,35.3339557,136.6202117,22.215362507876296,20200201
5,612303.0,1048,6.0,3.0,62.0,35.3338422,136.6228085,236.16390283224302,20200201
6,612303.0,1052,4.0,1.0,10.0,35.3393806,136.6212559,632.4480865028443,20200201
7,612303.0,1103,51.0,2.0,7.0,35.3365534,136.6210219,315.43901879670375,20200201
8,612303.0,1108,5.0,2.0,50.0,35.3399972,136.6194166,410.14271314897394,20200201
9,612303.0,1112,4.0,6.0,60.0,35.3408588,136.6209586,169.72314849883506,20200201
10,612303.0,1117,5.0,2.0,7.0,35.3417572,136.621248,103.40443899103491,20200201
0,612752.0,920,66.0,7.0,116.0,35.3142369,136.615817,3686.8247775873415,20200201
1,612752.0,925,5.0,1.0,20.0,35.3122064,136.6167181,240.39850565890384,20200201
2,612752.0,932,7.0,2.0,30.0,35.3084474,136.6136117,504.70755311108763,20200201
3,612752.0,936,4.0,1.0,10.0,35.3076339,136.6122064,156.51942608036092,20200201
4,612752.0,943,7.0,1.0,5.0,35.3024214,136.6130183,584.9219040342492,20200201
5,612752.0,954,11.0,2.0,58.0,35.3065016,136.615252,497.475057024265,20200201
6,612752.0,958,4.0,1.0,1.0,35.3090262,136.6171499,329.70839313898585,20200201
7,612752.0,1005,47.0,1.0,5.0,35.3072269,136.6167298,203.90042005801646,20200201
0,630493.0,923,19.0,4.0,85.0,35.3825059,136.6209163,798.9789262261856,20200201
1,630493.0,926,3.0,1.0,5.0,35.3840859,136.6170568,391.96044281262584,20200201
2,630493.0,931,5.0,4.0,80.0,35.392421,136.6156251,936.9122180427672,20200201
3,630493.0,937,6.0,2.0,24.0,35.3938221,136.6187709,325.30202813998596,20200201
4,630493.0,943,6.0,2.0,18.0,35.3858793,136.6136189,1000.1957764510341,20200201
5,630493.0,949,6.0,1.0,5.0,35.3834646,136.6138708,269.77360297452356,20200201
6,630493.0,956,7.0,2.0,22.0,35.3785971,136.6198297,765.5728781422508,20200201
0,631083.0,1111,54.0,1.0,10.0,35.4464983,136.5520522,2028.0928816738858,20200201
0,712580.0,919,4.0,2.0,20.0,35.3601671,136.6017086,439.02706064476223,20200201
1,712580.0,923,4.0,1.0,10.0,35.3611924,136.6002387,175.59635642887287,20200201
2,712580.0,928,5.0,1.0,100.0,35.3652668,136.604954,623.6599674898484,20200201
3,712580.0,936,8.0,1.0,10.0,35.3637301,136.6000638,475.748983308188,20200201
4,712580.0,943,7.0,38.0,400.0,35.37407795,136.6106522,1500.2459302073196,20200201
5,712580.0,1005,62.0,1.0,10.0,35.36909,136.6100509,557.9322276407157,20200201
6,712580.0,1019,14.0,1.0,20.0,35.37301,136.6044854,667.5630474313327,20200201
7,712580.0,1036,17.0,1.0,3.0,35.3728454,136.6052232,69.43168021620157,20200201
8,712580.0,1039,3.0,1.0,20.0,35.3734441,136.60501,69.39973383589364,20200201
9,712580.0,1051,12.0,1.0,10.0,35.3785657,136.5991072,782.3744726981885,20200201
10,712580.0,1055,4.0,1.0,20.0,35.3797761,136.6065582,689.5677560808914,20200201
11,712580.0,1057,2.0,2.0,10.0,35.3816437,136.6062748,209.4854174349125,20200201
12,712580.0,1113,56.0,1.0,11.0,35.3782074,136.5977008,867.1301174368042,20200201
0,713498.0,907,4.0,1.0,2.0,35.3513502,136.6837608,1877.198542890626,20200201
1,713498.0,911,4.0,1.0,20.0,35.3558419,136.6643278,1833.8402574506483,20200201
2,713498.0,914,3.0,1.0,10.0,35.357021,136.6654423,165.7302883251174,20200201
3,713498.0,917,3.0,7.0,65.0,35.3572712,136.6651538,38.233094282784094,20200201
4,713498.0,920,3.0,1.0,25.0,35.3593358,136.6609768,443.425482232844,20200201
5,713498.0,946,26.0,4.0,80.0,35.3656642,136.6795604,1828.2315142931714,20200201
6,713498.0,950,4.0,1.0,25.0,35.368582,136.6790087,328.64630776349225,20200201
7,713498.0,956,6.0,1.0,2.0,35.3663136,136.6805455,288.4900876908366,20200201
8,713498.0,1003,47.0,8.0,192.0,35.3625918,136.6824483,448.8756745630254,20200201
9,713498.0,1010,7.0,1.0,2.0,35.3522219,136.6839531,1162.4280231604337,20200201
10,713498.0,1024,14.0,1.0,36.0,35.3362546,136.6808051,1800.30926465704,20200201
11,713498.0,1028,4.0,1.0,2.0,35.3338399,136.679021,313.8554673551473,20200201
12,713498.0,1037,9.0,1.0,24.0,35.3327525,136.6653673,1245.8502152291478,20200201
13,713498.0,1042,5.0,1.0,60.0,35.3322386,136.6668447,145.8576888377758,20200201
14,713498.0,1054,12.0,1.0,240.0,35.3383944,136.6604857,896.136280166794,20200201
15,713498.0,1104,50.0,1.0,20.0,35.3326217,136.6624969,668.0648655429667,20200201
16,713498.0,1111,7.0,1.0,14.0,35.3184457,136.6587006,1615.2929908173082,20200201
17,713498.0,1116,5.0,2.0,40.0,35.3184541,136.6567341,178.62219886157445,20200201
18,713498.0,1120,4.0,1.0,1.0,35.3159648,136.646045,1009.6899590723812,20200201
19,713498.0,1127,7.0,10.0,208.0,35.309091,136.6562533,1202.2478233471868,20200201
20,713498.0,1134,7.0,1.0,5.0,35.311835,136.6419063,1338.6033876458143,20200201
21,713498.0,1146,12.0,1.0,15.0,35.3405339,136.655348,3420.0563969384125,20200201
0,714089.0,931,6.0,1.0,8.0,35.3694915,136.6366237,1024.5017219420101,20200201
1,714089.0,935,4.0,1.0,4.0,35.3712807,136.6430107,613.0246757004528,20200201
2,714089.0,939,4.0,1.0,2.0,35.3660329,136.6435786,586.4525745861959,20200201
3,714089.0,943,4.0,2.0,107.0,35.3609519,136.6444586,571.2280705522493,20200201
4,714089.0,946,3.0,1.0,2.0,35.3604558,136.644243,58.59161479314189,20200201
5,714089.0,949,3.0,3.0,80.0,35.3605331,136.6480541,346.0941041466986,20200201
6,714089.0,952,3.0,1.0,20.0,35.3607989,136.6488925,81.66218170774084,20200201
7,714089.0,955,3.0,1.0,4.0,35.3595446,136.6503079,189.7558321764306,20200201
8,714089.0,1001,46.0,1.0,40.0,35.3627291,136.6507715,356.9865370434355,20200201
9,714089.0,1004,3.0,2.0,40.0,35.367233,136.6496219,512.1178052863332,20200201
10,714089.0,1040,36.0,1.0,26.0,35.3698724,136.6478407,335.36751349091196,20200201
11,714089.0,1042,2.0,1.0,5.0,35.3683992,136.6459868,234.97874444602022,20200201
12,714089.0,1045,3.0,1.0,10.0,35.3657993,136.6462424,290.3481111706636,20200201
0,714414.0,925,11.0,4.0,85.0,35.3367275,136.6144479,176.18035069703,20200201
1,714414.0,930,5.0,1.0,9.0,35.3363683,136.6140909,51.4771393615231,20200201
2,714414.0,931,1.0,1.0,20.0,35.3367253,136.6135853,60.724249959413456,20200201
3,714414.0,932,1.0,2.0,35.0,35.3365113,136.6129461,62.74462134252236,20200201
4,714414.0,933,1.0,2.0,40.0,35.3371167,136.6137598,100.00955788763332,20200201
5,714414.0,940,7.0,1.0,40.0,35.3365525,136.614319,80.76750824712654,20200201
6,714414.0,943,3.0,10.0,85.0,35.3365369,136.6143193,1.7343473176676996,20200201
7,714414.0,944,1.0,2.0,15.0,35.3364165,136.6149625,59.927659056420445,20200201
8,714414.0,946,2.0,5.0,33.0,35.3366796,136.6159244,92.13031614742965,20200201
9,714414.0,954,8.0,4.0,80.0,35.3356179,136.6138288,224.01822379224316,20200201
10,714414.0,955,1.0,1.0,6.0,35.3362853,136.6141103,78.56949927924184,20200201
11,714414.0,957,2.0,1.0,24.0,35.3364642,136.6141015,19.93089292596383,20200201
12,714414.0,958,1.0,1.0,10.0,35.3368406,136.6135977,62.0385400920405,20200201
13,714414.0,1001,43.0,1.0,10.0,35.336504,136.6138866,45.74160084767843,20200201
14,714414.0,1002,1.0,1.0,20.0,35.3366389,136.6153557,134.25287899798408,20200201
0,714588.0,921,8.0,2.0,20.0,35.4391265,136.5835191,2055.0274393873256,20200201
1,714588.0,935,14.0,4.0,50.0,35.4422604,136.5717867,1119.7861177433508,20200201
2,714588.0,939,4.0,3.0,60.0,35.4427604,136.574211,226.79988113519101,20200201
3,714588.0,942,3.0,1.0,5.0,35.442203,136.5724397,172.20943337379043,20200201
4,714588.0,951,9.0,1.0,5.0,35.442744,136.5711601,130.74525418016833,20200201
5,714588.0,956,5.0,1.0,32.0,35.442879,136.5695161,149.85210873744668,20200201
6,714588.0,957,1.0,2.0,12.0,35.4473319,136.5652092,631.0878046371636,20200201
7,714588.0,1005,48.0,1.0,350.0,35.4473319,136.5652092,0.0,20200201
8,714588.0,1015,10.0,1.0,10.0,35.4604605,136.5406447,2664.126195833344,20200201
9,714588.0,1034,19.0,1.0,30.0,35.4653096,136.5629794,2095.769877069809,20200201
10,714588.0,1045,11.0,1.0,10.0,35.4547888,136.5700897,1336.8933675197495,20200201
0,751509.0,917,5.0,5.0,56.0,35.3504675,136.6301932,568.9453009637496,20200201
1,751509.0,921,4.0,8.0,111.0,35.3522686,136.629669,206.06914155391522,20200201
2,751509.0,925,4.0,4.0,61.0,35.354198,136.6266906,345.33306460264663,20200201
3,751509.0,941,16.0,3.0,810.0,35.3305336,136.6196284,2711.240030121209,20200201
4,751509.0,1001,60.0,2.0,20.0,35.3604857,136.6072723,3517.9539971963663,20200201
5,751509.0,1003,2.0,2.0,10.0,35.3604738,136.6073637,8.402993202100335,20200201
0,752039.0,950,24.0,3.0,44.0,35.3509079,136.5920022,1747.5784491050956,20200201
1,752039.0,1004,54.0,5.0,27.0,35.377437,136.5626777,3975.9365659229866,20200201
2,752039.0,1012,8.0,2.0,20.0,35.377098,136.5666845,365.6306409817513,20200201
3,752039.0,1019,7.0,1.0,5.0,35.3593876,136.5850743,2583.3233351356903,20200201
4,752039.0,1024,5.0,1.0,4.0,35.3605171,136.5842723,145.29477687619143,20200201
5,752039.0,1029,5.0,3.0,80.0,35.3588802,136.5839227,184.96227888708216,20200201
6,752039.0,1035,6.0,2.0,25.0,35.3546872,136.5831452,472.0699022032884,20200201
7,752039.0,1043,8.0,1.0,560.0,35.3623336,136.5797343,905.7710808960113,20200201
