,driverID,endtime,dtime[min],number,weight,latitude,longitude,distance[m],date
0,12426.0,833,6.0,1.0,20.0,35.2757956,136.633546,1061.5293188398125,20200316
1,12426.0,837,4.0,1.0,8.0,35.2735411,136.6315125,311.6710966222344,20200316
2,12426.0,913,76.0,2.0,100.0,35.289444,136.6077036,2795.5420994150795,20200316
3,12426.0,915,2.0,25.0,500.0,35.2893753,136.6077584,9.125977984654561,20200316
4,12426.0,921,6.0,1.0,10.0,35.2912085,136.6058639,266.97760449677276,20200316
5,12426.0,934,13.0,1.0,1.0,35.2916879,136.6485054,3874.843302734536,20200316
6,12426.0,941,7.0,2.0,60.0,35.2784027,136.6458028,1499.153352004189,20200316
0,24089.0,909,5.0,4.0,26.0,35.360323875000006,136.605961875,362.0296044200184,20200316
1,24089.0,915,6.0,2.0,15.0,35.3612717,136.6047428,152.90839495997906,20200316
2,24089.0,918,3.0,6.0,132.0,35.3604738,136.6073637,253.97299651809035,20200316
3,24089.0,925,7.0,1.0,2.0,35.3603323,136.6120266,423.61040022434673,20200316
4,24089.0,930,5.0,3.0,24.0,35.3606745,136.6132461,117.08147348954441,20200316
5,24089.0,952,22.0,2.0,600.0,35.3623529,136.59994,1222.3303834933324,20200316
6,24089.0,1014,62.0,8.0,109.0,35.36214205,136.60001405,24.415531477126013,20200316
0,25852.0,851,15.0,33.0,870.0,35.41325656000001,136.60805935000002,15.381485742521468,20200316
0,26294.0,917,4.0,3.0,45.0,35.3126164,136.6426925,48.82014773951455,20200316
1,26294.0,921,4.0,1.0,29.0,35.3111368,136.6452763,286.73531104778954,20200316
2,26294.0,927,6.0,3.0,50.0,35.3120931,136.6432005,216.5383103621794,20200316
3,26294.0,1000,73.0,46.0,657.0,35.3177069,136.65073469999996,926.7662526080873,20200316
4,26294.0,1007,7.0,4.0,77.0,35.3194401,136.6578964,678.5152157410447,20200316
5,26294.0,1019,12.0,3.0,64.0,35.3363663,136.6733605,2350.0591458154577,20200316
0,31105.0,1016,8.0,1.0,31.0,35.3964426,136.5883095,1014.0221302039953,20200316
1,31105.0,1022,6.0,6.0,83.0,35.4031171,136.5904682,768.3885214880153,20200316
2,31105.0,1031,9.0,1.0,1.0,35.3965666,136.5839205,940.6002736820362,20200316
3,31105.0,1035,4.0,1.0,2.0,35.3955767,136.5854978,180.63589631418176,20200316
4,31105.0,1104,69.0,2.0,43.0,35.3914208,136.5769573,902.6025665316796,20200316
5,31105.0,1109,5.0,4.0,84.0,35.3914208,136.5769573,0.0,20200316
6,31105.0,1114,5.0,2.0,20.0,35.3871091,136.575539,496.9348679507495,20200316
7,31105.0,1120,6.0,1.0,10.0,35.3904568,136.5809355,615.4090159661879,20200316
8,31105.0,1123,3.0,7.0,130.0,35.3907322,136.5814243,53.9219606142346,20200316
9,31105.0,1128,5.0,4.0,54.0,35.3903931,136.5844719,279.1346329845622,20200316
10,31105.0,1136,8.0,1.0,12.0,35.3932039,136.5865731,366.4203243605261,20200316
11,31105.0,1149,13.0,1.0,1.0,35.387883,136.5848653,612.2602928619467,20200316
12,31105.0,1154,5.0,1.0,36.0,35.387883,136.5848653,0.0,20200316
13,31105.0,1201,47.0,2.0,42.0,35.387883,136.5848653,0.0,20200316
14,31105.0,1203,2.0,2.0,4.0,35.3870036,136.5844111,106.21876811373467,20200316
15,31105.0,1210,7.0,1.0,24.0,35.3859697,136.5809576,333.8856906562101,20200316
16,31105.0,1213,3.0,2.0,48.0,35.3859697,136.5809576,0.0,20200316
0,31202.0,918,5.0,1.0,2.0,35.3440354,136.626178,206.6896037549107,20200316
1,31202.0,924,6.0,1.0,2.0,35.344299,136.6211745,455.2764658425956,20200316
2,31202.0,931,7.0,10.0,251.0,35.3450573,136.6204297,108.16357495313643,20200316
3,31202.0,934,3.0,1.0,10.0,35.3458027,136.6195956,112.34489599431537,20200316
4,31202.0,936,2.0,1.0,9.0,35.3450715,136.619689,81.83742619925353,20200316
5,31202.0,951,15.0,1.0,21.0,35.3448094,136.6185761,105.18083554963405,20200316
6,31202.0,955,4.0,1.0,6.0,35.346891,136.6131554,544.0207153244551,20200316
7,31202.0,958,3.0,1.0,10.0,35.3467062,136.6114652,154.84183353022715,20200316
8,31202.0,1006,48.0,12.0,216.0,35.3466991,136.6095577,173.20197513346096,20200316
9,31202.0,1014,8.0,6.0,128.0,35.3454437,136.6108994,185.39670679114766,20200316
10,31202.0,1018,4.0,1.0,2.0,35.3462911,136.6044707,591.3021890559792,20200316
11,31202.0,1021,3.0,1.0,10.0,35.3469492,136.6065042,198.64354613785602,20200316
12,31202.0,1029,8.0,10.0,196.0,35.34764251428572,136.60611142857144,85.02074343437903,20200316
13,31202.0,1032,3.0,1.0,18.0,35.3473496,136.6019094,382.9293912277515,20200316
14,31202.0,1044,12.0,1.0,3.0,35.3427574,136.601724,511.4784921648071,20200316
0,31727.0,915,4.0,10.0,240.0,35.3616229,136.6198656,39.142161485387255,20200316
1,31727.0,958,43.0,3.0,38.0,35.3641811,136.6154981,488.1604096373484,20200316
2,31727.0,1006,48.0,2.0,18.0,35.3657375,136.6148053,184.31920486421075,20200316
3,31727.0,1011,5.0,1.0,30.0,35.3657504,136.6165536,158.7139171128878,20200316
4,31727.0,1038,27.0,7.0,103.0,35.13772443333333,136.25681219999998,41398.028916986514,20200316
5,31727.0,1047,9.0,1.0,2.0,35.3656586,136.6174302,41454.76686137643,20200316
0,54056.0,920,8.0,2.0,7.0,35.360524749999996,136.58772535,252.56122860926084,20200316
1,54056.0,923,3.0,1.0,5.0,35.361829,136.5863886,189.22636887137762,20200316
2,54056.0,928,5.0,1.0,20.0,35.358874,136.5843491,377.4780256893238,20200316
3,54056.0,929,1.0,1.0,2.0,35.3591055,136.5847684,45.96931745257917,20200316
4,54056.0,933,4.0,2.0,27.0,35.3595968,136.5834714,129.8301258322414,20200316
5,54056.0,935,2.0,1.0,6.0,35.3590048,136.5836487,67.8384351620623,20200316
6,54056.0,939,4.0,3.0,52.0,35.3546872,136.5831452,482.8019157536052,20200316
7,54056.0,945,6.0,5.0,78.0,35.3595416,136.5795414,631.7184603339042,20200316
8,54056.0,952,7.0,24.0,480.0,35.359684,136.5824015,260.13772250046117,20200316
9,54056.0,959,7.0,1.0,96.0,35.3680413,136.5808441,941.0118264951927,20200316
10,54056.0,1001,42.0,16.0,164.0,35.3700354,136.5798902,238.27272757683858,20200316
11,54056.0,1010,9.0,3.0,49.0,35.3681448,136.5794551,214.1345478695648,20200316
12,54056.0,1016,6.0,2.0,48.0,35.3663514,136.5798488,202.81402131235245,20200316
13,54056.0,1020,4.0,4.0,40.0,35.3624469,136.5783103,456.5349358438541,20200316
0,54548.0,1007,49.0,4.0,160.0,35.4024386,136.6084573,998.2741977839845,20200316
1,54548.0,1012,5.0,1.0,9.0,35.404752,136.6062456,326.48478462315313,20200316
2,54548.0,1020,8.0,2.0,6.0,35.4012652,136.5999714,689.0274435806233,20200316
3,54548.0,1048,28.0,18.0,344.0,33.8488907,132.699924,396814.0173195781,20200316
4,54548.0,1051,3.0,3.0,385.0,35.41474385,136.60350979999998,397734.4534916596,20200316
5,54548.0,1057,6.0,2.0,60.0,35.4179374,136.6022625,373.0787573403013,20200316
6,54548.0,1109,52.0,2.0,40.0,35.4140393,136.6050837,503.7920083571126,20200316
7,54548.0,1114,5.0,1.0,60.0,35.4156472,136.6066957,231.13919609323997,20200316
8,54548.0,1119,5.0,1.0,15.0,35.4149679,136.6054833,133.47837250948007,20200316
9,54548.0,1123,4.0,1.0,24.0,35.4188739,136.6050887,436.2850780826916,20200316
10,54548.0,1126,3.0,1.0,15.0,35.4220938,136.6046638,360.5042071603382,20200316
11,54548.0,1134,8.0,5.0,79.0,35.42688033333334,136.59917806666667,729.0680965726676,20200316
12,54548.0,1140,6.0,1.0,2.0,35.418797,136.5996334,900.7800680121771,20200316
13,54548.0,1144,4.0,1.0,5.0,35.4134229,136.6005129,603.5395167431816,20200316
14,54548.0,1150,6.0,4.0,75.0,35.4144125,136.5984407,217.8965902552522,20200316
15,54548.0,1156,6.0,4.0,71.0,35.410451200000004,136.59722223333333,454.61510819656337,20200316
16,54548.0,1214,58.0,1.0,6.0,35.4293893,136.5854462,2363.4005046196603,20200316
0,55135.0,1002,63.0,40.0,1275.0,35.347505260000005,136.61513628,239.79702682311455,20200316
