,driverID,endtime,dtime[min],number,weight,latitude,longitude,distance[m],date
7,26511.0,1113,2.0,1.0,1.0,35.327588,136.6216359,100.00883532090333,20200107
8,26511.0,1123,10.0,1.0,10.0,35.344163,136.6200114,1851.0086717615673,20200107
0,31105.0,954,5.0,1.0,5.0,35.3909087,136.5905276,743.4483060602889,20200107
1,31105.0,1001,47.0,5.0,121.0,35.390662,136.5923884,171.08605343422644,20200107
2,31105.0,1006,5.0,2.0,70.0,35.3938658,136.593812,379.3228245858124,20200107
3,31105.0,1012,6.0,1.0,4.0,35.3927631,136.5881913,524.6253147174328,20200107
4,31105.0,1020,8.0,1.0,10.0,35.4011455,136.5896237,942.1338598817426,20200107
5,31105.0,1024,4.0,4.0,50.0,35.4031171,136.5904682,232.46967455719235,20200107
6,31105.0,1028,4.0,1.0,20.0,35.4038325,136.5910065,93.42299059775219,20200107
7,31105.0,1031,3.0,1.0,20.0,35.4044811,136.5914248,81.56987813789999,20200107
8,31105.0,1046,15.0,1.0,200.0,35.3965424,136.5843683,1091.3140711875158,20200107
9,31105.0,1114,68.0,76.0,845.0,35.390399125,136.58445712500003,683.9137526915399,20200107
10,31105.0,1148,34.0,1.0,10.0,35.3892427,136.5857462,173.9470398474167,20200107
11,31105.0,1156,8.0,1.0,180.0,35.3872715,136.5840852,266.2207991521551,20200107
12,31105.0,1159,3.0,1.0,15.0,35.3870036,136.5844111,42.00195693277399,20200107
13,31105.0,1203,44.0,1.0,2.0,35.3887806,136.5840681,200.24896233170065,20200107
14,31105.0,1207,4.0,1.0,3.0,35.3890851,136.578483,507.99155170053155,20200107
0,31202.0,912,2.0,1.0,5.0,35.3460426,136.6243259,282.5956911856153,20200107
1,31202.0,917,5.0,1.0,15.0,35.3457911,136.6234348,85.61896859895958,20200107
2,31202.0,926,9.0,4.0,36.0,35.344299,136.6211745,264.0302471131771,20200107
3,31202.0,933,7.0,1.0,20.0,35.3454448,136.6228276,196.97775261777932,20200107
4,31202.0,935,2.0,2.0,20.0,35.3449695,136.6231269,59.48164636675587,20200107
5,31202.0,937,2.0,1.0,5.0,35.3444613,136.6226657,70.38615276071494,20200107
6,31202.0,941,4.0,3.0,43.0,35.3461259,136.6222838,188.51919872449088,20200107
7,31202.0,945,4.0,2.0,64.0,35.3450715,136.619689,263.2280134989538,20200107
8,31202.0,948,3.0,3.0,85.0,35.3454675,136.6207445,105.49263255378175,20200107
9,31202.0,951,3.0,1.0,120.0,35.343929,136.6192569,218.12254822983633,20200107
10,31202.0,953,2.0,2.0,40.0,35.3450122,136.617956,168.7993441755034,20200107
11,31202.0,957,4.0,1.0,1.0,35.346891,136.6131554,483.47508630895584,20200107
12,31202.0,1001,44.0,1.0,8.0,35.3455023,136.6107962,264.1708196415215,20200107
13,31202.0,1004,3.0,1.0,18.0,35.3454437,136.6108994,11.417662893778056,20200107
14,31202.0,1014,10.0,23.0,398.0,35.3466991,136.6095577,185.39670679114766,20200107
15,31202.0,1020,6.0,2.0,13.0,35.3392425,136.6075988,848.9095598779701,20200107
16,31202.0,1027,7.0,1.0,20.0,35.3389305,136.607063,59.77960974449576,20200107
17,31202.0,1029,2.0,2.0,15.0,35.3387779,136.6071303,18.052910150167513,20200107
18,31202.0,1036,7.0,7.0,112.0,35.3462911,136.6044707,870.534945515355,20200107
19,31202.0,1039,3.0,4.0,80.0,35.3462911,136.6044707,0.0,20200107
20,31202.0,1051,12.0,13.0,142.0,35.347695771428576,136.6061444,218.05004428264277,20200107
21,31202.0,1108,57.0,1.0,3.0,35.3427574,136.601724,680.6723290537336,20200107
22,31202.0,1125,17.0,1.0,10.0,35.3422947,136.6108804,833.033963698338,20200107
23,31202.0,1140,15.0,1.0,5.0,35.3385894,136.6119315,423.3713801052978,20200107
24,31202.0,1149,9.0,5.0,81.0,35.3394622,136.6143473,239.92732617071027,20200107
25,31202.0,1151,2.0,1.0,5.0,35.33907,136.6132405,109.57943387217637,20200107
0,31727.0,955,10.0,10.0,173.0,35.3610688,136.6199532,0.0,20200107
1,31727.0,1007,52.0,1.0,20.0,35.3654403,136.615567,628.7780575037142,20200107
2,31727.0,1010,3.0,3.0,32.0,35.3652334,136.6151014,48.13444268507317,20200107
3,31727.0,1018,8.0,9.0,70.0,35.36410305,136.6154349,129.42083264996012,20200107
4,31727.0,1023,5.0,2.0,11.0,35.3645419,136.6156825,53.775350314670106,20200107
5,31727.0,1025,2.0,1.0,10.0,35.3644233,136.6153787,30.575948273658035,20200107
6,31727.0,1035,10.0,2.0,24.0,35.363798,136.6133963,192.95514360125927,20200107
7,31727.0,1038,3.0,2.0,28.0,35.3647887,136.6147668,166.25696556698864,20200107
8,31727.0,1046,8.0,1.0,2.0,35.3666672,136.6141248,217.08302914522176,20200107
9,31727.0,1056,10.0,7.0,130.0,35.3655744,136.6140219,122.00804694985185,20200107
10,31727.0,1101,45.0,1.0,4.0,35.3654802,136.6146441,57.44746767944987,20200107
11,31727.0,1108,7.0,6.0,15.0,35.366279500000005,136.61637480000002,180.5558686666291,20200107
12,31727.0,1117,9.0,3.0,41.0,35.3657504,136.6165536,61.094704969606795,20200107
13,31727.0,1131,14.0,2.0,9.0,35.3667642,136.6176067,147.90324883276998,20200107
14,31727.0,1136,5.0,2.0,80.0,35.3667629,136.6179952,35.267239278096746,20200107
15,31727.0,1140,4.0,2.0,60.0,35.3667278,136.6181526,14.81308764522091,20200107
16,31727.0,1142,2.0,1.0,10.0,35.3667448,136.617658,44.93821970761981,20200107
17,31727.0,1147,5.0,1.0,5.0,35.3672946,136.6180115,69.1058661948458,20200107
18,31727.0,1153,6.0,1.0,5.0,35.3661958,136.6178395,123.31037540704152,20200107
19,31727.0,1158,5.0,1.0,20.0,35.3663734,136.6194059,143.56178501521123,20200107
20,31727.0,1202,44.0,1.0,2.0,35.3648526,136.6187082,180.7543721552588,20200107
0,54056.0,932,4.0,4.0,34.0,35.3618666,136.58666234999998,245.98418059192008,20200107
1,54056.0,939,7.0,2.0,100.0,35.3619692,136.5840102,241.03940934777563,20200107
2,54056.0,945,6.0,5.0,90.0,35.3597113,136.5834742,256.0151557384233,20200107
3,54056.0,950,5.0,5.0,109.0,35.3595968,136.5834714,12.748341168011297,20200107
4,54056.0,954,4.0,4.0,57.0,35.3590048,136.5836487,67.8384351620623,20200107
5,54056.0,956,2.0,3.0,130.0,35.3588802,136.5839227,28.48111325330397,20200107
6,54056.0,1000,44.0,1.0,603.0,35.3567139,136.5830466,253.92986855046357,20200107
7,54056.0,1006,6.0,6.0,180.0,35.3552681,136.5824225,170.62839982333813,20200107
8,54056.0,1012,6.0,2.0,448.0,35.3546872,136.5831452,92.12404105517072,20200107
9,54056.0,1015,3.0,1.0,60.0,35.3587723,136.5805125,513.7396764862232,20200107
10,54056.0,1018,3.0,1.0,10.0,35.3595416,136.5795414,122.90803353215102,20200107
11,54056.0,1029,11.0,4.0,70.0,35.3654108,136.5913536,1255.696108665508,20200107
12,54056.0,1036,7.0,6.0,65.0,35.3700354,136.5798902,1160.9811607347747,20200107
0,54548.0,957,12.0,1.0,5.0,35.4005122,136.6054557,490.1173363895989,20200107
1,54548.0,1002,45.0,3.0,80.0,35.40474965,136.60630329999998,477.93928135403075,20200107
2,54548.0,1011,9.0,1.0,10.0,35.4076712,136.6038722,392.9722390484474,20200107
3,54548.0,1026,15.0,12.0,300.0,35.4179374,136.6022625,1152.1215103502311,20200107
4,54548.0,1036,10.0,1.0,10.0,35.4161768,136.6043767,274.2250641692289,20200107
5,54548.0,1040,4.0,1.0,30.0,35.4143932,136.6049752,205.83997945347753,20200107
6,54548.0,1053,13.0,1.0,5.0,35.42383,136.6002054,1136.1273077633668,20200107
7,54548.0,1058,5.0,2.0,4.0,35.4182537,136.5988253,633.2503091244445,20200107
8,54548.0,1059,1.0,1.0,1.0,35.4182537,136.5988253,0.0,20200107
9,54548.0,1103,44.0,7.0,112.0,35.418797,136.5996334,95.03756067560852,20200107
10,54548.0,1112,9.0,1.0,7.0,35.417878,136.6002305,115.75846380319508,20200107
11,54548.0,1118,6.0,7.0,120.0,35.4144125,136.5984407,418.5564452583765,20200107
12,54548.0,1127,9.0,5.0,23.0,35.41039868,136.59719894,460.8004478817222,20200107
13,54548.0,1131,4.0,1.0,12.0,35.4085245,136.5942506,339.24000115969807,20200107
14,54548.0,1136,5.0,1.0,2.0,35.401793,136.5974697,804.2590166213917,20200107
15,54548.0,1143,7.0,1.0,10.0,35.4176447,136.5943962,1786.5005523899877,20200107
16,54548.0,1153,10.0,2.0,18.0,35.4228237,136.5969098,619.9800738770058,20200107
17,54548.0,1158,5.0,1.0,1.0,35.429347,136.5943763,761.6680096178306,20200107
18,54548.0,1212,54.0,1.0,4.0,35.4293893,136.5854462,810.0322180994162,20200107
19,54548.0,1216,4.0,1.0,8.0,35.4289713,136.5858618,59.8857413694659,20200107
0,55135.0,937,22.0,1.0,1000.0,35.354623,136.614014,867.7578544378199,20200107
1,55135.0,955,18.0,9.0,50.0,35.3641225,136.629469,1756.9621715284297,20200107
2,55135.0,1002,47.0,3.0,26.0,35.36712773333333,136.62905116666667,336.68442949103576,20200107
3,55135.0,1010,8.0,1.0,6.0,35.3645624,136.6284586,290.59375018735807,20200107
4,55135.0,1030,20.0,3.0,39.0,35.3661081,136.6302955,239.60979529042243,20200107
5,55135.0,1032,2.0,1.0,10.0,35.3656597,136.630527,54.159064021499994,20200107
6,55135.0,1033,1.0,2.0,7.0,35.3656542,136.6305537,2.500155399292978,20200107
7,55135.0,1036,3.0,4.0,90.0,35.366256,136.6305236,67.04782392788437,20200107
8,55135.0,1043,7.0,5.0,130.0,35.3665655,136.6307297,39.2054572216256,20200107
9,55135.0,1053,10.0,1.0,2.0,35.3654683,136.6305525,123.19447054802119,20200107
10,55135.0,1055,2.0,2.0,24.0,35.3649584,136.630614,57.03575890187358,20200107
11,55135.0,1058,3.0,1.0,10.0,35.3667468,136.630751,199.47186027550984,20200107
12,55135.0,1100,42.0,3.0,50.0,35.3666307,136.6295178,112.68989998408419,20200107
0,55528.0,924,4.0,4.0,200.0,35.3385863,136.6541996,95.8350698798419,20200107
1,55528.0,932,8.0,1.0,7.0,35.3329553,136.6610608,883.8296829143084,20200107
2,55528.0,938,6.0,1.0,20.0,35.3314928,136.6608286,164.16476956494935,20200107
3,55528.0,951,13.0,1.0,10.0,35.3450725,136.6623304,1517.8244644131644,20200107
4,55528.0,956,5.0,1.0,54.0,35.342137,136.6665507,503.6255021909095,20200107
5,55528.0,1010,54.0,1.0,16.0,35.335852,136.6658406,702.6082603780708,20200107
6,55528.0,1015,5.0,3.0,45.0,35.3373063,136.668066,258.93942951299556,20200107
7,55528.0,1028,13.0,1.0,10.0,35.3327525,136.6653673,563.0603945724633,20200107
8,55528.0,1032,4.0,1.0,3.0,35.3272195,136.6656715,616.5500166243241,20200107
9,55528.0,1040,8.0,3.0,280.0,35.3274258,136.6718607,562.5803417362231,20200107
10,55528.0,1049,9.0,1.0,4.0,35.3309329,136.6678887,531.5523776340593,20200107
11,55528.0,1058,9.0,3.0,60.0,35.3219934,136.6557437,1485.5958594586102,20200107
12,55528.0,1103,45.0,1.0,1.0,35.3264476,136.6476363,887.7344988092603,20200107
13,55528.0,1109,6.0,3.0,33.0,35.3123341,136.6414322,1669.1117049263116,20200107
0,55890.0,934,9.0,6.0,131.0,35.309953,136.6411294,0.0,20200107
1,55890.0,940,6.0,91.0,1626.0,35.309953,136.6411294,0.0,20200107
2,55890.0,958,18.0,38.0,1303.0,35.2779993,136.6346841,3604.95295001994,20200107
3,55890.0,1018,60.0,51.0,735.0,35.2741951,136.653617,1771.9485251464791,20200107
4,55890.0,1024,6.0,1.0,1.0,35.2744393,136.6534927,29.437759958001084,20200107
0,55996.0,836,5.0,5.0,75.0,35.3432414,136.6353442,290.71942807909323,20200107
1,55996.0,845,9.0,1.0,10.0,35.3425419,136.6320304,310.8178083416301,20200107
2,55996.0,856,11.0,5.0,94.0,35.3450152,136.6295927,353.2712231029612,20200107
0,56023.0,925,11.0,14.0,280.0,35.332362075,136.62503945,1556.9545675328288,20200107
1,56023.0,940,15.0,17.0,560.0,35.3309072,136.6215107,359.0680992016359,20200107
2,56023.0,956,16.0,1.0,140.0,35.3062762,136.6104964,2918.724995481465,20200107
3,56023.0,959,3.0,2.0,4.0,35.3051153,136.6103101,130.33436459669682,20200107
4,56023.0,1002,43.0,1.0,2.0,35.3041906,136.6082108,216.72134138862683,20200107
5,56023.0,1012,10.0,9.0,565.0,35.3066112,136.6088914,276.46264272316404,20200107
6,56023.0,1024,12.0,3.0,52.0,35.3076404,136.6091935,117.81108999757868,20200107
7,56023.0,1026,2.0,20.0,260.0,35.3076404,136.6091935,0.0,20200107
8,56023.0,1030,4.0,2.0,50.0,35.3063661,136.610442,181.6219276930178,20200107
9,56023.0,1040,10.0,11.0,200.0,35.30473653333333,136.61210200000002,235.8998214161944,20200107
10,56023.0,1044,4.0,1.0,200.0,35.3047641,136.6115925,46.38791892584252,20200107
0,56177.0,923,9.0,6.0,374.0,35.3603105,136.6111469,145.05728149991165,20200107
1,56177.0,925,2.0,1.0,1.0,35.3599498,136.6099232,118.1266363270938,20200107
2,56177.0,929,4.0,1.0,5.0,35.3600704,136.607707,201.64424422978743,20200107
3,56177.0,933,4.0,3.0,30.0,35.3603542,136.6057782,177.93202699076298,20200107
4,56177.0,936,3.0,1.0,5.0,35.3612717,136.6047428,138.806365864369,20200107
5,56177.0,958,22.0,12.0,106.0,35.36193120000001,136.6000881,428.8967671675927,20200107
6,56177.0,1008,50.0,10.0,160.0,35.3620078,136.6036366,322.254147684396,20200107
7,56177.0,1016,8.0,3.0,60.0,35.3604857,136.6072723,371.0116487169184,20200107
8,56177.0,1018,2.0,2.0,40.0,35.3604738,136.6073637,8.402993202100335,20200107
9,56177.0,1021,3.0,1.0,5.0,35.3610844,136.6079796,88.01410784617552,20200107
10,56177.0,1023,2.0,1.0,5.0,35.3615305,136.6077481,53.923635771139004,20200107
11,56177.0,1026,3.0,3.0,60.0,35.3613927,136.6068975,78.72891202342397,20200107
12,56177.0,1033,7.0,1.0,10.0,35.3546372,136.6158932,1110.1877230299194,20200107
0,56231.0,913,61.0,106.0,881.0,35.3191548,136.6576463,0.0,20200107
1,56231.0,928,15.0,4.0,15.0,35.3191548,136.6576463,0.0,20200107
0,56267.0,935,5.0,1.0,5.0,35.4565872,136.590901,459.0114963502797,20200107
1,56267.0,940,5.0,2.0,40.0,35.4572818,136.5895634,143.8382412123928,20200107
2,56267.0,945,5.0,1.0,15.0,35.4583808,136.5862804,321.84321218739893,20200107
3,56267.0,951,6.0,1.0,10.0,35.4601633,136.5802121,584.9157191034541,20200107
4,56267.0,956,5.0,1.0,40.0,35.4559192,136.5792163,481.0019755742751,20200107
5,56267.0,1004,48.0,1.0,10.0,35.4514621,136.5799802,500.9741799154809,20200107
6,56267.0,1009,5.0,1.0,20.0,35.4520555,136.5777,217.06684209057133,20200107
7,56267.0,1015,6.0,1.0,4.0,35.4463569,136.5838396,844.0415907053491,20200107
8,56267.0,1020,5.0,1.0,40.0,35.4436579,136.5864576,382.9372698669146,20200107
9,56267.0,1024,4.0,1.0,20.0,35.439054,136.589786,594.7951270927686,20200107
10,56267.0,1029,5.0,30.0,270.0,35.4391265,136.5835191,568.4375234063438,20200107
11,56267.0,1047,18.0,12.0,248.0,35.4482014,136.5874369,1070.875285892839,20200107
12,56267.0,1049,2.0,1.0,2.0,35.4483928,136.5881789,70.58114238307121,20200107
13,56267.0,1055,6.0,1.0,2.0,35.4480348,136.5892038,101.12708203057052,20200107
14,56267.0,1102,47.0,2.0,16.0,35.4426204,136.5759334,1345.9680405906936,20200107
